rid,resp_employ,num_cc_nonhh,num_cc_work,num_cc,age,agecat,num_cc,weight_pooled
5fcd6582-28de-0378-d66e-d2ee7810bccb,No,1,NA,2,34,"[25,35)",2,0.754754924
5fcd64dd-4824-1ea8-b9df-938c4e0ea700,No,1,NA,1,61,"[55,65)",1,1.978385401
5fcd651e-dcee-d21a-ec3b-0dc931be69d6,Yes,4,1,5,60,"[55,65)",5,2.101222212
5fcd6683-a5e7-c14d-d7b8-d3d1b146cd82,No,0,NA,0,21,"[18,25)",0,0.171957432
5fcd6453-ec2b-b47f-808b-60a4af6cd09d,No,0,NA,2,67,"[65,100]",2,1.752607283
5fcd64a7-75e3-7e3d-eca0-c6b8848ab631,Yes,2,0,4,23,"[18,25)",4,0.152333235
5fcd6491-3f3b-e342-1cdd-613b3a1460ec,No,0,NA,1,62,"[55,65)",1,2.549025269
5fcd6546-b32f-3184-03d3-0afdd7f65e18,No,2,NA,2,73,"[65,100]",2,0.860634151
5fcd6525-c6dc-82cc-4c86-2b5669ec4078,Yes,0,0,1,30,"[25,35)",1,0.385895269
5fcd6415-edec-d4ff-3bc4-a660c69985ed,No,1,NA,4,68,"[65,100]",4,1.806466103
5fcd6561-2a0a-83ec-d015-2f44e01befd3,No,2,NA,4,28,"[25,35)",4,1.808229993
5fcd655b-2335-d1cd-33fa-316fa77a4300,Yes,0,0,2,23,"[18,25)",2,0.560138473
5fcd646a-3c32-1e16-908a-2b53e559abb9,Yes,0,0,1,62,"[55,65)",1,0.642891933
5fcd65a3-12ad-fd74-1054-9067998ce4f0,No,1,NA,5,28,"[25,35)",5,1.728512687
5fcd6519-d77e-268c-013c-00914c9b8587,No,3,NA,6,42,"[35,45)",6,0.631297929
5fcd666c-2272-f93f-7298-7265bbfcd39b,Yes,0,0,4,35,"[35,45)",4,1.96685115
5fcd6402-6267-ef2c-8f79-cde5936c9635,No,1,NA,5,73,"[65,100]",5,1.082278535
5fcd64f9-a37e-d342-777b-9a7a9a462f12,Yes,0,0,1,42,"[35,45)",1,0.507592939
5fcd6471-0873-53ba-c038-c4cc73e6878c,No,2,NA,5,61,"[55,65)",5,0.656962785
5fcd6554-65c3-d582-0243-10f024bea916,No,1,NA,4,18,"[18,25)",4,1.667206762
5fcd6520-70f6-4387-c0b5-2ab8c72debea,No,15,NA,15,70,"[65,100]",15,0.763307219
5fcd6557-946e-6e13-0aa0-5773c5ed6a36,Yes,1,0,3,52,"[45,55)",3,0.796312123
5fcd6488-3704-6acb-ab44-7b96b51be52c,No,2,NA,2,55,"[55,65)",2,0.696629628
5fcd64ed-6a4b-8ea1-f36d-4e319d09ab37,No,0,NA,1,62,"[55,65)",1,0.764157596
5fcd65b5-0c87-1d8c-48c0-f6ca776ae9b0,Yes,4,4,7,50,"[45,55)",7,0.706852161
5fcd65d1-3d30-9236-231b-a35d14dad7f9,No,0,NA,2,18,"[18,25)",2,0.535687637
5fcd64ab-2a38-d577-2942-176a4674f594,Yes,40,0,40,33,"[25,35)",40,1.564051411
5fcd6483-b424-d8da-0913-da28805a50f1,No,2,NA,3,26,"[25,35)",3,1.313151676
5fcd6546-cb4e-83d3-17dd-9431d8027f7f,No,0,NA,2,35,"[35,45)",2,0.394010485
5fcd653c-b4b5-f300-38f1-d243b1bddbe4,No,4,NA,5,35,"[35,45)",5,0.35788813
5fcd657d-e045-a515-88c9-692cfc6d5c36,Yes,1,0,4,24,"[18,25)",4,1.605088308
5fcd6562-6280-7e41-84d3-f11c4bb49826,No,4,NA,5,70,"[65,100]",5,1.460462686
5fcd6480-e80f-2e1e-b295-3fa560ad83ed,Yes,1,0,2,58,"[55,65)",2,2.396478269
5fcd664a-ef7a-eaa7-96f7-36bbfac9b2c2,Yes,0,0,1,41,"[35,45)",1,0.469054087
5fcd6615-454b-26ed-ca98-95f10f47bd18,Yes,0,0,1,27,"[25,35)",1,1.770986882
5fcd64fa-fd35-2786-b713-da26a016073a,Yes,20,17,21,28,"[25,35)",21,0.905479961
5fcd6632-9a53-4633-2c4c-463ef531b744,No,1,NA,4,24,"[18,25)",4,3.789689734
5fcd6655-be51-111d-a205-0c675527db9a,No,0,NA,2,21,"[18,25)",2,2.289271528
5fcd6624-2424-235d-34b7-f32946e0561f,Yes,2,0,3,36,"[35,45)",3,0.403521334
5fcd64bd-38ca-f2b5-28ca-2195f1f8d6a3,No,2,NA,3,32,"[25,35)",3,2.01518196
5fcd666a-4a64-1352-500c-ddf450b67ab0,Yes,2,0,5,23,"[18,25)",5,0.135219687
5fcd6522-686f-3ac9-2f33-25d05d58c260,No,1,NA,5,27,"[25,35)",5,4.943155879
5fcd64c2-9be0-8945-dc7e-eaa9ca567b90,Yes,2,0,6,56,"[55,65)",6,0.876036922
5fcd65d1-e442-da2f-3d74-cd23fcb06cd6,No,5,NA,6,66,"[65,100]",6,1.809556056
5fcd656e-dcb1-6b6f-d262-ce1f1fc3f82c,Yes,6,17,9,21,"[18,25)",9,4.942064706
5fcd6462-783b-c572-3f72-799b67bfd4f6,No,0,NA,1,85,"[65,100]",1,0.983473387
5fcd671a-04d0-cb9a-2a55-ec7e6e7a94c4,Yes,1,1,2,53,"[45,55)",2,0.301512007
5fcd64b9-6b59-cbb6-8133-f67b366be28b,Yes,3,0,8,59,"[55,65)",8,0.987737668
5fcd66a0-576e-2ba3-bcaf-179dfee94450,Yes,1,2,3,18,"[18,25)",3,2.289271528
5fcd65e0-209a-6ef5-e1d6-e70dcb6c44e6,Yes,4,2,5,24,"[18,25)",5,0.884274374
5fcd658e-d9c4-f2f5-652c-7f5d38801151,Yes,2,1,5,50,"[45,55)",5,0.415922361
5fcd65b1-f12d-0bfd-46d7-9c903acffb52,No,4,NA,6,33,"[25,35)",6,0.770627103
5fcd6618-39aa-0a76-a262-21fba6808f8b,No,0,NA,3,26,"[25,35)",3,0.300166565
5fcd668b-bbab-ed99-69f5-82bf1e76b958,No,0,NA,1,29,"[25,35)",1,0.491820448
5fcd661a-3a67-4b66-123c-ee8856d02827,Yes,10,10,10,56,"[55,65)",10,0.40761852
5fcd655a-ef99-c06b-d712-6958c2e7586a,No,2,NA,4,69,"[65,100]",4,0.525404038
5fcd66c6-ba1b-8964-e517-5dfa4dd613d7,Yes,1,1,2,23,"[18,25)",2,0.221556345
5fcd6560-0523-3df1-2b4e-35620e7b0409,Yes,1,0,2,33,"[25,35)",2,1.357020516
5fcd6600-cdcf-37d7-31c5-53baf95eb32f,Yes,0,0,0,51,"[45,55)",0,0.528924024
5fcd6587-e1a7-aaa5-c60b-bb6393e053d8,Yes,1,1,2,51,"[45,55)",2,2.742596784
5fcd658e-9e34-2893-d99d-7be1da29666e,Yes,2,2,5,42,"[35,45)",5,0.30979279
5fcd6548-852d-d4cf-b66c-578bd6782804,No,0,NA,4,31,"[25,35)",4,1.96685115
5fcd6610-cccf-e159-cf6f-f3b18ce130e8,No,0,NA,1,30,"[25,35)",1,2.256110312
5fcd6586-bcd1-3ca6-7d34-00eb87daed97,No,0,NA,1,74,"[65,100]",1,4.368563371
5fcd64c7-7bd2-3eb4-e156-a83c5723a067,No,0,NA,1,40,"[35,45)",1,0.341812326
5fcd64ba-2d57-826a-70ec-cd7e90058bab,Yes,15,15,18,49,"[45,55)",18,1.735894841
5fcd6711-f5a4-0388-3032-bca225328171,Yes,1,0,2,49,"[45,55)",2,0.233986179
5fcd64f4-085b-eb42-67dd-7fb684166a76,No,1,NA,5,18,"[18,25)",5,0.760428489
5fcd6488-4d65-8580-6770-1d814efbd7ce,No,2,NA,2,27,"[25,35)",2,0.257048744
5fcd663e-b9e7-7833-51f5-af0d88763635,Yes,5,5,7,61,"[55,65)",7,1.02761375
5fcd66ab-626d-89fc-f558-4f98f9bba869,No,0,NA,1,70,"[65,100]",1,4.368563371
5fcd66ba-a43a-4fa7-3edb-b56085b331b9,Yes,0,0,1,57,"[55,65)",1,0.458911227
5fcd66bf-7b6f-6ceb-0ec8-4258ec38c2ac,Yes,0,0,2,31,"[25,35)",2,0.277445044
5fcd6596-7640-06a6-c9e8-1e53d633a912,Yes,2,0,3,56,"[55,65)",3,2.144539507
5fcd6732-1b74-cc18-6b34-941e48478755,Yes,0,3,1,21,"[18,25)",1,0.352258161
5fcd6607-8546-1df8-4b85-6ea05e48ac5f,No,1,NA,2,51,"[45,55)",2,3.342835988
5fcd661c-22eb-103a-4eea-d77d2df79484,Yes,0,10,3,18,"[18,25)",3,0.706130124
5fcd6668-9394-5da2-862b-291cbfe86e2d,No,6,NA,7,75,"[65,100]",7,1.763025885
5fcd66e9-1a02-f085-f58a-509068cdfe64,Yes,5,5,8,56,"[55,65)",8,0.617646696
5fcd65ed-f08c-b201-4dd3-3d225b707acc,No,2,NA,3,32,"[25,35)",3,0.573056321
5fcd67bf-4023-6676-0e88-c869ebc3689d,No,0,NA,2,23,"[18,25)",2,0.535687637
5fcd654b-65c1-38cf-7e23-9d0717b44642,Yes,35,0,36,25,"[25,35)",36,1.770986882
5fcd6646-e762-f6bf-ebec-546b0d38443e,Yes,1,0,2,76,"[65,100]",2,1.108873022
5fcd6672-dbe0-ea0e-cbf8-7c335d50b281,No,0,NA,4,19,"[18,25)",4,0.795137359
5fcd6431-27ee-67c7-039b-60058dc0f41f,Yes,99,99,103,39,"[35,45)",103,0.770300586
5fcd6478-cf57-5f70-54d8-613d9cf25e20,No,4,NA,7,36,"[35,45)",7,0.246276081
5fcd651e-975f-f1a5-6176-4e74f51cc941,Yes,8,0,9,63,"[55,65)",9,0.764157596
5fcd66dd-47c6-1162-68ae-d2b9e941afae,No,2,NA,3,39,"[35,45)",3,0.754754924
5fcd665e-4f55-52f1-13fa-290b4f3ba092,Yes,1,0,5,33,"[25,35)",5,0.830581756
5fcd6670-847f-aa82-fba4-9eb90342fca7,Yes,25,30,29,21,"[18,25)",29,0.256892425
5fcd67be-bc6a-5326-d420-2001b51b6060,No,0,NA,1,60,"[55,65)",1,0.642891933
5fcd67dd-7002-f4e3-e71a-fdc40a2f46a6,No,0,NA,0,66,"[65,100]",0,0.740973347
5fcd6600-924a-64cd-391e-b9cd776710b2,No,3,NA,5,55,"[55,65)",5,2.446875201
5fcd64d3-ca22-306b-8655-5a725051c58b,Yes,0,0,2,62,"[55,65)",2,2.743710078
5fcd6742-b2b5-c09c-ed0e-e5d4466e7f01,No,1,NA,1,72,"[65,100]",1,0.96418071
5fcd66fc-9084-204a-9817-83e83530c673,No,0,NA,0,67,"[65,100]",0,1.749473267
5fcd677c-3726-03f9-f32f-7a4cd1dacad5,No,2,NA,5,18,"[18,25)",5,0.429343732
5fcd656b-a7b1-1eef-73c3-7a1c71134622,Yes,0,1,0,26,"[25,35)",0,2.471340354
5fcd67de-d666-34ce-c0b7-0b5e8f482938,Yes,4,4,8,31,"[25,35)",8,0.518719262
5fcd64f6-284a-c643-f0ea-5b001c04918e,Yes,7,0,8,54,"[45,55)",8,2.144539507
5fcd6790-5b8c-39a1-7da8-bacc79167eee,No,0,NA,1,67,"[65,100]",1,0.642891933
5fcd6794-7831-98d7-866a-b31b153726d4,No,0,NA,0,40,"[35,45)",0,0.349408226
5fcd6777-fd79-78c9-4264-2b3e0e9ee5b1,Yes,2,0,7,67,"[65,100]",7,0.239005188
5fcd6709-e315-866d-ec19-2aa1a46e1b28,Yes,0,0,1,54,"[45,55)",1,1.027196783
5fcd680d-ec85-77e3-80f6-9ab4b9817cc1,Yes,2,0,3,60,"[55,65)",3,0.677740954
5fcd669a-921a-ceed-ca8d-bfd207bdb543,Yes,2,4,5,45,"[45,55)",5,0.460043776
5fcd66b9-00ec-d427-b92c-edaebd300351,Yes,35,34,39,42,"[35,45)",39,0.9689677
5fcd66e6-cabd-0265-7511-a9079ffeed6a,Yes,7,0,7,27,"[25,35)",7,0.28982423
5fcd66e1-c1fc-2b2b-ec8f-90eeb42139f1,Yes,2,0,3,36,"[35,45)",3,0.573056321
5fcd676d-bc6e-65ec-d8c6-91227419c022,Yes,1,0,3,29,"[25,35)",3,0.381273181
5fcd64dd-875a-fc58-b2f2-cce31266a7ee,Yes,5,0,9,48,"[45,55)",9,0.9689677
5fcd663d-5682-d06d-9664-d1174d48c485,Yes,3,0,5,36,"[35,45)",5,0.394010485
5fcd6686-c0b4-1479-4bc0-e4c72219993f,No,1,NA,2,68,"[65,100]",2,0.642891933
5fcd679a-d2af-869b-8ab0-a075e4a30531,Yes,0,0,4,34,"[25,35)",4,0.830581756
5fcd6720-504f-19e7-466b-0cb0726568da,Yes,1,0,3,28,"[25,35)",3,0.256748789
5fcd651f-bf78-0dd5-a248-d54863577979,Yes,2,0,4,22,"[18,25)",4,1.495559566
5fcd67f5-5930-f2f1-f725-aaec98f9a790,Yes,0,0,1,53,"[45,55)",1,0.458911227
5fcd6817-a68a-b2be-69d0-8a7d824b68eb,No,0,NA,2,71,"[65,100]",2,1.132192157
5fcd678a-24f4-7b0e-bb87-f7b22a5e158e,No,0,NA,1,81,"[65,100]",1,1.108873022
5fcd6788-81cf-3aa1-f0f5-d29e33f63541,Yes,0,0,2,23,"[18,25)",2,0.152333235
5fcd6692-31e6-15bf-bc42-b6852dfa6e6c,Yes,6,NA,11,31,"[25,35)",11,0.830581756
5fcd67d6-c60d-b362-0ced-910bb1fd0739,No,2,NA,3,67,"[65,100]",3,0.514582582
5fcd6755-e244-17b3-c5d4-14f44973d767,Yes,0,0,1,57,"[55,65)",1,0.779910923
5fcd6493-e73e-e8e8-3ae1-a2633584c8cc,Yes,2,2,6,69,"[65,100]",6,1.107561919
5fcd67c2-5c32-e906-1fc6-4a029c2c8744,Yes,2,0,4,46,"[45,55)",4,0.518267406
5fcd6920-8d95-499b-0313-901b7eec692f,Yes,1,0,1,31,"[25,35)",1,0.707149007
5fcd695c-4764-e826-13ef-2b8adec08d59,Yes,0,0,0,18,"[18,25)",0,1.262461987
5fcd6614-d27e-11d9-3053-a16cb17a4747,No,4,NA,5,67,"[65,100]",5,0.764157596
5fcd68fc-96d7-f6f8-1232-bc3a33257ce8,Yes,0,0,3,58,"[55,65)",3,0.813483541
5fcd6527-b6c8-798f-f87a-ed8425862ab4,Yes,1,0,1,30,"[25,35)",1,1.90635655
5fcd6874-b486-e569-a444-8d5bcc7acb4d,No,2,NA,2,48,"[45,55)",2,1.385381199
5fcd6541-c17d-8bc9-4b8d-70c518529a94,No,0,NA,1,66,"[65,100]",1,0.954697596
5fcd662a-1cce-a6a1-84d1-116cd64b11b4,No,4,NA,4,73,"[65,100]",4,2.283218868
5fcd6810-a6d3-dbb0-7253-b9935b9e9ddb,Yes,4,0,6,74,"[65,100]",6,0.762416504
5fcd64c0-2727-4374-5857-343dbeca7b52,No,1,NA,5,20,"[18,25)",5,2.357581055
5fcd6718-f3b1-8d9c-9288-a1eb6a0ebc91,Yes,6,NA,8,30,"[25,35)",8,0.412007218
5fcd6975-db51-0b76-58d5-9457ca39a708,Yes,0,0,1,35,"[35,45)",1,0.403521334
5fcd68cd-6071-8bba-cd78-ca334d54e228,Yes,2,1,3,61,"[55,65)",3,0.514582582
5fcd66f0-7f0e-5895-cc04-daef2ae661c2,No,2,NA,4,51,"[45,55)",4,0.69581672
5fcd6793-b2e0-111f-1fb4-5d89484c99fe,No,1,NA,3,67,"[65,100]",3,0.525404038
5fcd676f-bb13-2d52-693e-da12f449a319,Yes,3,3,6,22,"[18,25)",6,0.254216752
5fcd6918-c049-104f-8419-0976cef013cc,No,3,NA,5,29,"[25,35)",5,0.815217709
5fcd681a-1fd0-62d3-0ddd-84987f498670,No,0,NA,2,67,"[65,100]",2,0.740108694
5fcd6705-adc0-7cbc-d1be-883f4fde2d24,Yes,3,2,7,37,"[35,45)",7,0.830581756
5fcd65a1-9879-05fd-a72b-f44e299e601e,Yes,20,0,23,59,"[55,65)",23,1.943648101
5fcd6ac9-b0ac-46f8-994d-d17e673f2f05,Yes,1,1,2,18,"[18,25)",2,1.839525769
5fcd698c-e04e-c618-28a9-af3904326d05,Yes,1,1,2,37,"[35,45)",2,0.35788813
5fcd668d-b939-4aa3-7997-b82690c47036,No,2,NA,3,60,"[55,65)",3,0.764157596
5fcd6959-e3ca-1dc0-2f46-641f62ab057d,No,0,NA,2,53,"[45,55)",2,0.916438884
5fcd6906-8e46-2180-7697-a31335bd27b7,Yes,0,0,2,35,"[35,45)",2,0.412007218
5fcd6a0e-8b78-9edc-ceb6-50253accbb53,Yes,2,0,2,41,"[35,45)",2,0.540614307
5fcd6739-3f38-ff36-90ad-2b25c5a4cf6d,No,1,NA,3,48,"[45,55)",3,0.349000496
5fcd69d2-5272-3b1f-156b-63c6647eee36,Yes,1,0,4,37,"[35,45)",4,0.863485027
5fcd6732-9df1-50ee-0e69-bbbfe4764dc0,Yes,4,4,4,49,"[45,55)",4,0.479477607
5fcd68de-e281-8640-55e8-edf688ef8114,No,1,NA,2,31,"[25,35)",2,1.200004365
5fcd6a59-86f6-3780-7696-44782b70d5b3,No,4,NA,5,66,"[65,100]",5,0.724865085
5fcd6a72-247d-4dd1-85a0-f1c881682b83,Yes,3,2,4,25,"[25,35)",4,0.165213682
5fcd6a5e-d130-d509-e89b-effb44730872,Yes,0,0,1,33,"[25,35)",1,0.271730662
5fcd69ef-19aa-ac6d-4142-7f735f0f2cdb,Yes,0,0,3,38,"[35,45)",3,0.246276081
5fcd69d4-9368-3c1a-9ce0-f25749840ffb,Yes,2,0,5,44,"[35,45)",5,0.831463161
5fcd6ac6-b51c-7ae7-9713-72d0cffdd9b5,No,1,NA,2,70,"[65,100]",2,1.242286257
5fcd690c-6dd8-7522-2038-cddd3c1eda84,No,1,NA,1,69,"[65,100]",1,1.546973903
5fcd6461-4b6a-6248-edd9-a05cf5c1ba35,No,4,NA,7,62,"[55,65)",7,0.692574539
5fcd6410-f01d-6707-f783-ff1011767337,No,6,NA,7,59,"[55,65)",7,2.396478269
5fcd6b77-5c3b-8703-b52a-61e6c8f1f9bf,Yes,2,0,3,57,"[55,65)",3,0.779910923
5fcd6a95-f9d3-fb30-2fb3-75e945df071a,No,0,NA,2,49,"[45,55)",2,0.478918097
5fcd6ad1-e961-79cc-50a7-c701cb0a380f,Yes,1,0,1,62,"[55,65)",1,0.740973347
5fcd6baa-83e3-0077-c740-e692863454dc,No,1,NA,2,68,"[65,100]",2,2.549025269
5fcd6bbe-c48a-da69-2c7a-18c4c95a26cd,No,2,NA,5,40,"[35,45)",5,0.460043776
5fcd66f9-4313-7c44-3bf9-2dc786a0340d,Yes,3,1,6,25,"[25,35)",6,0.445748785
5fcd6ba9-ce8f-0520-4c60-f64a49df87c6,No,0,NA,1,66,"[65,100]",1,0.954697596
5fcd6a7d-9952-f3bf-b02b-d69fa09c87dc,No,1,NA,2,56,"[55,65)",2,4.943155879
5fcd6c29-3631-9ed7-b0fb-ffafc5c065cb,Yes,2,0,3,67,"[65,100]",3,0.724865085
5fcd6c44-5a20-8644-1b9b-7c9345253179,No,0,NA,2,28,"[25,35)",2,0.900204089
5fcd6ac5-7380-4252-801d-30f73521b147,Yes,4,0,7,21,"[18,25)",7,0.264470007
5fcd6919-dcc6-33d7-a346-a54bf950f977,Yes,1,1,4,27,"[25,35)",4,0.33843987
5fcd6ab4-fc25-f8f4-9b92-76eaeaa0b737,Yes,2,3,4,40,"[35,45)",4,0.518267406
5fcd6c77-e728-08fb-643f-662491f919f2,No,0,NA,3,35,"[35,45)",3,0.519374824
5fcd6b39-9520-e865-a278-b3c03d88e38b,Yes,30,27,33,20,"[18,25)",33,0.334821095
5fcd66be-072c-0ea7-c548-ecdbdae4360d,No,6,NA,10,59,"[55,65)",10,3.515146704
5fcd6631-8c9a-85d8-c66b-8f7a47a4aadb,Yes,2,1,5,35,"[35,45)",5,0.079564274
5fcd6c75-bafd-8b7d-0042-f031ebd91a2c,No,0,NA,1,66,"[65,100]",1,0.724865085
5fcd6b64-6b9e-e654-152a-3be429b17c0b,No,2,NA,3,73,"[65,100]",3,0.746713434
5fcd6cb8-26ab-010e-b9b4-7728234ec615,No,0,NA,0,30,"[25,35)",0,0.928569609
5fcd69fd-e9b7-b5e6-ff1e-2938817905b5,Yes,99,99,102,35,"[35,45)",102,0.684052669
5fcd6c66-ecbc-e7c1-b36f-6abf0f25a24f,Yes,0,0,4,19,"[18,25)",4,0.535444308
5fcd6c93-73ca-6cf9-7a53-02933208b67d,Yes,0,0,2,41,"[35,45)",2,0.936694023
5fcd6b13-0b74-ad3f-0ba4-fa7b8ae5a100,Yes,11,1,14,57,"[55,65)",14,0.547798599
5fcd6bed-de4a-799a-b398-4405c280ed50,Yes,2,0,6,52,"[45,55)",6,0.761206048
5fcd6aee-d9cd-251c-3ecf-f1356708a781,Yes,1,0,1,48,"[45,55)",1,0.540614307
5fcd6c1f-e468-42a1-fe25-3c0671adac0e,Yes,4,0,9,39,"[35,45)",9,0.559312512
5fcd69f6-a5d5-2079-35cb-e5612b1d26b3,Yes,1,0,2,25,"[25,35)",2,0.12544038
5fcd6d7c-ac58-d02a-d194-895ec3a2153e,Yes,2,0,4,44,"[35,45)",4,0.23890681
5fcd663b-9318-7ad0-6f57-368fd9e86773,Yes,5,5,7,30,"[25,35)",7,0.394010485
5fcd6c06-5d9e-e2e5-d7d8-29d3d45ee4a1,Yes,7,0,9,40,"[35,45)",9,0.459657861
5fcd6c28-91ab-7b1d-08c6-a4d0896f73ee,Yes,6,0,6,53,"[45,55)",6,0.40761852
5fcd6c17-2181-70f5-29aa-0f4fe90fa549,No,1,NA,3,64,"[55,65)",3,0.498388087
5fcd6ae2-784e-4924-097b-adf8e0bc10a5,No,3,NA,4,70,"[65,100]",4,1.636177169
5fcd6e10-5f3e-1562-be91-20ecd4fdc0e6,No,0,NA,2,29,"[25,35)",2,0.381273181
5fcd6ca7-5b50-7ffe-80fd-922bf83acc1c,No,0,NA,3,33,"[25,35)",3,0.365721159
5fcd6bb2-7a91-8832-04b5-1205cee5e2f7,Yes,5,0,5,65,"[65,100]",5,0.740973347
5fcd6b5e-55c9-8526-e53b-7f9b9e996e68,Yes,3,0,6,47,"[45,55)",6,1.317998042
5fcd6b09-4d5e-ac7b-e805-500858b79f69,Yes,4,4,8,35,"[35,45)",8,0.393843541
5fcd6e14-ed87-fd4d-c4d7-c7b2a87aa457,No,0,NA,1,73,"[65,100]",1,0.836553706
5fcd6e2d-a6a8-4815-c381-c78c3bb6fc1b,Yes,0,3,4,20,"[18,25)",4,3.24970593
5fcd6d7d-86f5-14e0-2129-0076f1124546,Yes,3,1,4,56,"[55,65)",4,0.691712777
5fcd665e-d938-5171-34d7-b39aca757d7b,Yes,0,0,3,33,"[25,35)",3,1.286077223
5fcd6ec0-d3a4-0de4-93af-232331186418,Yes,1,0,3,42,"[35,45)",3,0.518267406
5fcd6634-a6ca-8686-451f-f27f35ca1d85,Yes,1,19,2,55,"[55,65)",2,0.681485368
5fcd6de7-67eb-3463-18a0-585c147f31f7,No,0,NA,0,72,"[65,100]",0,2.283218868
5fcd6e25-1da5-081b-e925-ae864ad7d63b,No,0,NA,1,70,"[65,100]",1,1.108873022
5fcd6e9e-0d89-7491-b2f9-4e8656c5cc73,No,2,NA,4,69,"[65,100]",4,0.345198846
5fcd7043-6155-8508-8cdb-e0a2f847ee8e,Yes,0,0,3,24,"[18,25)",3,0.227904902
5fcd7012-ff1a-003a-edfe-16e39ae85997,No,2,NA,4,40,"[35,45)",4,0.10456823
5fcd6f13-6f4b-9d5b-6226-5f390cbe687f,Yes,1,1,3,20,"[18,25)",3,4.303893792
5fcd6cf9-28f2-452a-d466-4887379e940c,No,1,NA,3,66,"[65,100]",3,0.740108694
5fcd6c08-db27-cfca-c29d-b3e357386586,Yes,3,1,6,40,"[35,45)",6,0.460043776
5fcd703d-f6c2-96c2-4705-1a66dc331c66,Yes,3,0,5,28,"[25,35)",5,0.256748789
5fcd6e5d-ce90-4e5d-763f-a76f9fe60f7f,Yes,2,2,5,41,"[35,45)",5,0.42511508
5fcd6e5b-4520-2e2b-2f3a-a62652c6e729,No,2,NA,7,47,"[45,55)",7,0.679842021
5fcd6f57-47ea-14c1-8d16-1e7a455de1f7,Yes,50,30,52,50,"[45,55)",52,1.457069873
5fcd6d2c-f4df-6446-1997-ee863c733c8c,Yes,0,0,2,31,"[25,35)",2,0.542642084
5fcd712c-6963-6f9a-a6c4-bac0290e4f3d,Yes,1,0,2,63,"[55,65)",2,0.724865085
5fcd6f19-6a2c-2698-cf14-748ad60b6b41,No,0,NA,1,71,"[65,100]",1,2.62585611
5fcd713d-aeb2-700c-4558-b1eddf565dee,Yes,2,0,3,66,"[65,100]",3,0.764157596
5fcd7030-68ee-ee88-38e5-add515c6fa00,No,3,NA,5,57,"[55,65)",5,1.913303687
5fcd6fbe-642f-6135-4e00-1088480ed3b1,Yes,0,0,1,24,"[18,25)",1,1.344642075
5fcd716f-0678-7650-a707-bccd66d27575,No,1,NA,1,57,"[55,65)",1,0.40761852
5fcd729b-de59-351a-4ece-410f9e77d376,Yes,2,0,3,28,"[25,35)",3,0.251460677
5fcd70aa-771c-920d-e7e0-28659ff53a62,Yes,2,1,3,32,"[25,35)",3,0.403521334
5fcd7198-b48e-027e-b07e-dd24b07f0fa4,No,25,NA,26,62,"[55,65)",26,0.954697596
5fcd704f-c68c-4ff7-97d1-39ab5e29dfa0,Yes,1,0,2,65,"[65,100]",2,0.764157596
5fcd6db5-f6b2-b3da-3a02-af5fd242a05a,Yes,54,2,57,39,"[35,45)",57,0.34974623
5fcd7364-4fb9-3bad-560d-410ad80125cd,No,2,NA,3,75,"[65,100]",3,1.636177169
5fcd7371-3a22-b12a-e633-a41e147be815,No,1,NA,4,64,"[55,65)",4,1.101142165
5fcd728e-f989-fc92-715d-090b69b47c9b,Yes,5,4,6,30,"[25,35)",6,0.35788813
5fcd7406-5c97-33ea-7d1d-5f3918dbe414,Yes,2,2,5,40,"[35,45)",5,0.460043776
5fcd74b1-835e-135c-fb2c-0e7741d58f7d,No,1,NA,1,29,"[25,35)",1,2.471340354
5fcd7320-89f3-46e5-7d9b-030b78e55a27,No,1,NA,1,56,"[55,65)",1,0.797242438
5fcd7401-9bcb-d2be-2b76-5feeb934b59d,No,1,NA,1,65,"[65,100]",1,0.740973347
5fcd721c-54b3-7b87-ae69-8df86cac0535,Yes,6,34,11,37,"[35,45)",11,0.559312512
5fcd73e5-af47-c473-1593-14ea88f4a7e0,Yes,0,0,1,65,"[65,100]",1,2.687199402
5fcd744f-e373-22f6-d88a-bc5412c556d3,No,2,NA,2,61,"[55,65)",2,0.781139034
5fcd7466-3c10-0476-cf88-83564200837e,Yes,5,5,6,50,"[45,55)",6,2.396478269
5fcd738d-3083-886f-f5e1-f68814d330ca,Yes,5,5,9,37,"[35,45)",9,0.559312512
5fcd73f2-fd84-41e2-13ef-470e4bcc7313,Yes,2,0,4,53,"[45,55)",4,1.647722099
5fcd74c8-dd56-1e43-019a-61d733423799,No,2,NA,3,54,"[45,55)",3,1.027196783
5fcd7569-f093-ccd8-02ed-7a411e56b3b4,Yes,0,0,3,44,"[35,45)",3,0.460043776
5fcd7481-b7f5-eb85-e3c3-3866992544d4,No,0,NA,0,70,"[65,100]",0,4.943155879
5fcd74e4-5e83-76bb-e7e3-757823cd2373,No,0,NA,0,69,"[65,100]",0,0.593088759
5fcd72b3-322e-4104-d761-6df44fa02c77,No,0,NA,3,31,"[25,35)",3,0.34974623
5fcd756c-3682-a9b1-ecda-d2dc26354e98,Yes,0,0,1,25,"[25,35)",1,0.331191153
5fcd772b-6350-cc1c-f5a9-def6973d1c79,Yes,1,0,5,23,"[18,25)",5,0.672441939
5fcd73b2-7408-5908-48b8-566c27c82843,Yes,3,5,7,35,"[35,45)",7,0.559312512
5fcd7839-42e1-a1ea-52d2-7d7ae8cea8c4,Yes,4,NA,6,21,"[18,25)",6,0.297941613
